Metric,First Epoch,Last Epoch,Absolute Change,Relative Change (%)
eval_loss,1.2431203126907349,0.772469699382782,-0.4706506133079529,-37.86042336394852
eval_rougeL,0.6510420755182666,0.7345327319293711,0.08349065641110442,12.824156771225745
eval_bleu,37.75626193977071,50.16618506646144,12.409923126690728,32.86851634435422
eval_meteor,0.5922762023142885,0.6601539693077502,0.06787776699346171,11.460492035343115
eval_squad,71.45671507737384,78.77409837789043,7.317383300516582,10.240301828307203
avg_eval_precision,0.8705608248710632,0.9063750386238099,0.035814213752746626,4.113924349634155
avg_eval_recall,0.8949070930480957,0.9235354483127594,0.028628355264663674,3.1990309929441
avg_eval_f1,0.8825644493103028,0.9148738086223602,0.03230935931205747,3.6608498492440136
